"","0","1","2","3","4"
"19336","8928611","鹿児島県","鹿児島市","山下町","1-1(鹿児島東郵便局私書箱第23号)"
"19337","8928626","鹿児島県","鹿児島市","名山町","1-26(鹿児島東郵便局私書箱第40号)"
"19338","8928633","鹿児島県","鹿児島市","金生町","6-9(鹿児島東郵便局私書箱第66号)"
"19339","8928650","鹿児島県","鹿児島市","金生町","6-6(鹿児島東郵便局私書箱第50号)"
"19340","8928677","鹿児島県","鹿児島市","山下町","11-1(鹿児島東郵便局私書箱第20号)"
"19341","8928688","鹿児島県","鹿児島市","東千石町","2-30(鹿児島東郵便局私書箱第75号)"
"19342","8930292","鹿児島県","鹿屋市","輝北町上百引","3914番地ロ"
"19343","8931192","鹿児島県","鹿屋市","吾平町麓","3317"
"19344","8931198","鹿児島県","鹿屋市","吾平町麓","4245"
"19345","8931298","鹿児島県","肝属郡肝付町","前田","972"
"19346","8931692","鹿児島県","鹿屋市","串良町岡崎","2059"
"19347","8931693","鹿児島県","肝属郡東串良町","川西","1543"
"19348","8932392","鹿児島県","肝属郡錦江町","城元","963"
"19349","8932492","鹿児島県","肝属郡錦江町","田代麓","827-1"
"19350","8938501","鹿児島県","鹿屋市","共栄町","20-1"
"19351","8938502","鹿児島県","鹿屋市","星塚町","4204"
"19352","8938510","鹿児島県","鹿屋市","西原","3丁目11-2"
"19353","8938611","鹿児島県","鹿屋市","新栄町","35-7(鹿屋郵便局私書箱第20号)"
"19354","8940192","鹿児島県","大島郡龍郷町","浦","110"
"19355","8940595","鹿児島県","奄美市","笠利町大字中金久","141"
"19356","8941292","鹿児島県","奄美市","住用町大字西仲間","111"
"19357","8941592","鹿児島県","大島郡瀬戸内町","大字古仁屋","字船津23"
"19358","8943192","鹿児島県","大島郡大和村","大字大和浜","100"
"19359","8943392","鹿児島県","大島郡宇検村","大字湯湾","915"
"19360","8948501","鹿児島県","奄美市","名瀬永田町","17-3"
"19361","8948507","鹿児島県","奄美市","名瀬永田町","17-3"
"19362","8948511","鹿児島県","奄美市","名瀬入舟町","8-21"
"19363","8948555","鹿児島県","奄美市","名瀬幸町","25-8"
"19364","8948567","鹿児島県","奄美市","名瀬古田町","1-1"
"19365","8948585","鹿児島県","奄美市","名瀬入舟町","6-1"
"19366","8948588","鹿児島県","奄美市","名瀬安勝町","7-1"
"19367","8948601","鹿児島県","奄美市","名瀬長浜町","10-3(名瀬郵便局私書箱第68号)"
"19368","8948655","鹿児島県","奄美市","名瀬永田町","7-3(名瀬郵便局私書箱第35号)"
"19369","8948677","鹿児島県","奄美市","名瀬長浜町","1-1(名瀬郵便局私書箱第2号)"
"19370","8948688","鹿児島県","奄美市","名瀬小浜町","29-9(名瀬郵便局私書箱第21号)"
"19371","8950292","鹿児島県","薩摩川内市","高城町","1810"
"19372","8951292","鹿児島県","薩摩川内市","樋脇町塔之原","1173"
"19373","8951293","鹿児島県","薩摩川内市","樋脇町塔之原","3624-1"
"19374","8951295","鹿児島県","薩摩川内市","樋脇町塔之原","11356-1"
"19375","8951296","鹿児島県","薩摩川内市","樋脇町市比野","250"
"19376","8951492","鹿児島県","薩摩川内市","入来町浦之名","33"
"19377","8951493","鹿児島県","薩摩川内市","入来町副田","5950"
"19378","8951595","鹿児島県","薩摩川内市","祁答院町下手","67"
"19379","8952292","鹿児島県","薩摩郡さつま町","求名","12837"
"19380","8952298","鹿児島県","薩摩郡さつま町","求名","6122"
"19381","8958501","鹿児島県","薩摩川内市","神田町","1-22"
"19382","8958502","鹿児島県","薩摩川内市","神田町","1-22"
"19383","8958503","鹿児島県","薩摩川内市","神田町","1-22"
"19384","8958504","鹿児島県","薩摩川内市","神田町","1-22"
"19385","8958505","鹿児島県","薩摩川内市","神田町","1-22"
"19386","8958506","鹿児島県","薩摩川内市","神田町","1-22"
"19387","8958515","鹿児島県","薩摩川内市","隈之城町","1001"
"19388","8958519","鹿児島県","薩摩川内市","向田本町","16-12"
"19389","8958540","鹿児島県","薩摩川内市","宮内町","1-26"
"19390","8958555","鹿児島県","薩摩川内市","神田町","10-12"
"19391","8958588","鹿児島県","薩摩川内市","西向田町","5-11"
"19392","8958601","鹿児島県","薩摩川内市","若葉町","1-25(川内郵便局私書箱第4号)"
"19393","8958650","鹿児島県","薩摩川内市","神田町","3-22(川内郵便局私書箱第22号)"
"19394","8958686","鹿児島県","薩摩川内市","西向田町","6-26(川内郵便局私書箱第19号)"
"19395","8961192","鹿児島県","薩摩川内市","里町里","1922"
"19396","8961392","鹿児島県","薩摩川内市","鹿島町藺牟田","1528"
"19397","8961696","鹿児島県","薩摩川内市","下甑町手打","819番地"
"19398","8968601","鹿児島県","いちき串木野市","昭和通","133-1(串木野郵便局私書箱第1号)"
"19399","8968686","鹿児島県","いちき串木野市","下名","4460(串木野郵便局私書箱第8号)"
"19400","8970392","鹿児島県","南九州市","知覧町郡","6204"
"19401","8970393","鹿児島県","南九州市","知覧町郡","6212(知覧郵便局私書箱第2号)"
"19402","8978501","鹿児島県","南さつま市","加世田川畑","2648"
"19403","8988501","鹿児島県","枕崎市","千代田町","27"
"19404","8990292","鹿児島県","出水市","緑町","1-3"
"19405","8990293","鹿児島県","出水市","大野原町","2080"
"19406","8990295","鹿児島県","出水市","上知識町","485番地"
"19407","8990297","鹿児島県","出水市","平和町","225(出水郵便局私書箱第5号)"
"19408","8990298","鹿児島県","出水市","昭和町","22-13(出水郵便局私書箱第4号)"
"19409","8990492","鹿児島県","出水市","高尾野町大久保","7"
"19410","8991395","鹿児島県","出水郡長島町","指江","787"
"19411","8991498","鹿児島県","出水郡長島町","鷹巣","1875-1"
"19412","8991696","鹿児島県","阿久根市","鶴見町","200(阿久根郵便局私書箱第1号)"
"19413","8992192","鹿児島県","いちき串木野市","湊町","3305"
"19414","8992292","鹿児島県","日置市","東市来町長里","87-1"
"19415","8992592","鹿児島県","日置市","伊集院町郡","1丁目100"
"19416","8992593","鹿児島県","日置市","伊集院町清藤","1938"
"19417","8992594","鹿児島県","日置市","伊集院町猪鹿倉","20"
"19418","8992595","鹿児島県","日置市","伊集院町徳重","1786番地6"
"19419","8992596","鹿児島県","日置市","伊集院町下谷口","1810"
"19420","8992792","鹿児島県","鹿児島市","上谷口町","2883"
"19421","8993192","鹿児島県","日置市","日吉町日置","377"
"19422","8993492","鹿児島県","南さつま市","金峰町尾下","1650"
"19423","8994192","鹿児島県","曽於市","財部町南俣","11275"
"19424","8994292","鹿児島県","霧島市","霧島田口","8-4"
"19425","8994392","鹿児島県","霧島市","国分福島","2丁目4-14"
"19426","8994393","鹿児島県","霧島市","国分野口北","5-1"
"19427","8994394","鹿児島県","霧島市","国分中央","3丁目45-1"
"19428","8994395","鹿児島県","霧島市","国分中央","1丁目10-2"
"19429","8994396","鹿児島県","霧島市","国分山下町","1-1"
"19430","8995192","鹿児島県","霧島市","隼人町内山田","1丁目11-11"
"19431","8995193","鹿児島県","霧島市","隼人町真孝","1460-1"
"19432","8995195","鹿児島県","霧島市","隼人町内","999-3"
"19433","8995292","鹿児島県","姶良市","加治木町諏訪町","113"
"19434","8995293","鹿児島県","姶良市","加治木町木田","1882"
"19435","8995294","鹿児島県","姶良市","加治木町本町","253(加治木郵便局私書箱第8号)"
"19436","8995392","鹿児島県","姶良市","蒲生町上久徳","2399"
"19437","8995492","鹿児島県","姶良市","宮島町","25"
"19438","8995495","鹿児島県","姶良市","東餅田","336"
"19439","8995693","鹿児島県","姶良市","池島町","30番地15号"
"19440","8995694","鹿児島県","姶良市","平松","7233"
"19441","8995698","鹿児島県","姶良市","平松","5000番地"
"19442","8996192","鹿児島県","姶良郡湧水町","中津川","603"
"19443","8996193","鹿児島県","姶良郡湧水町","中津川","1733"
"19444","8996292","鹿児島県","姶良郡湧水町","木場","222"
"19445","8996293","鹿児島県","姶良郡湧水町","北方","1800"
"19446","8996492","鹿児島県","霧島市","溝辺町麓","838"
"19447","8996493","鹿児島県","霧島市","溝辺町有川","341"
"19448","8996494","鹿児島県","霧島市","溝辺町麓","822"
"19449","8996495","鹿児島県","霧島市","溝辺町麓","787-4"
"19450","8996592","鹿児島県","霧島市","牧園町宿窪田","2647"
"19451","8997192","鹿児島県","志布志市","志布志町志布志","2丁目1-1"
"19452","8997492","鹿児島県","志布志市","有明町野井倉","1756"
"19453","8997692","鹿児島県","志布志市","松山町新橋","268"
"19454","8998192","鹿児島県","曽於市","大隅町岩川","6491番地-2(岩川郵便局私書箱第1号)"
"19455","8998692","鹿児島県","曽於市","末吉町二之方","1980"
"19456","9008501","沖縄県","那覇市","泉崎","1丁目2-3"
"19457","9008503","沖縄県","那覇市","久茂地","1丁目1-1"
"19458","9008504","沖縄県","那覇市","久茂地","3丁目21番1号"
"19459","9008505","沖縄県","那覇市","久茂地","3丁目21-1"
"19460","9008510","沖縄県","那覇市","久茂地","2丁目3-1"
"19461","9008512","沖縄県","那覇市","旭町","114-4おきでん那覇ビル"
"19462","9008513","沖縄県","那覇市","久茂地","2-9-7住友生命那覇久茂地ビル4階"
"19463","9008514","沖縄県","那覇市","赤嶺","2丁目13-1"
"19464","9008516","沖縄県","那覇市","西","1丁目2-16"
"19465","9008517","沖縄県","那覇市","樋川","1丁目15-15"
"19466","9008520","沖縄県","那覇市","おもろまち","1丁目2-26"
"19467","9008522","沖縄県","那覇市","旭町","114-4"
"19468","9008524","沖縄県","那覇市","久茂地","1丁目7-1"
"19469","9008525","沖縄県","那覇市","泉崎","1-10-3"
"19470","9008527","沖縄県","那覇市","旭町","112-1"
"19471","9008530","沖縄県","那覇市","おもろまち","2丁目1番1号那覇第2地方合同庁舎2号館"
"19472","9008531","沖縄県","那覇市","旭町","116-37"
"19473","9008533","沖縄県","糸満市","西崎町","4-7"
"19474","9008534","沖縄県","那覇市","泉崎","1丁目10-3"
"19475","9008535","沖縄県","那覇市","おもろまち","2丁目6-21"
"19476","9008540","沖縄県","那覇市","松山","1丁目2番1号"
"19477","9008543","沖縄県","那覇市","旭町","9"
"19478","9008544","沖縄県","那覇市","樋川","1丁目15-15"
"19479","9008545","沖縄県","那覇市","楚辺","1丁目14-16楚辺ビル"
"19480","9008547","沖縄県","那覇市","港町","2丁目11-1"
"19481","9008548","沖縄県","那覇市","港町","2-11-1那覇港湾合同庁舎2階"
"19482","9008550","沖縄県","那覇市","久茂地","1丁目7-1"
"19483","9008551","沖縄県","那覇市","東町","4-1"
"19484","9008552","沖縄県","那覇市","西","3丁目7-6"
"19485","9008553","沖縄県","那覇市","泉崎","1-1-1-11階"
"19486","9008554","沖縄県","那覇市","旭町","9"
"19487","9008555","沖縄県","那覇市","松尾","1丁目21-44"
"19488","9008556","沖縄県","那覇市","上之屋","1丁目3-1"
"19489","9008557","沖縄県","那覇市","松山","1丁目16-1"
"19490","9008558","沖縄県","那覇市","古波蔵","4丁目10番55号"
"19491","9008559","沖縄県","那覇市","西","3丁目14-18"
"19492","9008560","沖縄県","那覇市","おもろまち","4丁目7番7号URビル2F"
"19493","9008567","沖縄県","那覇市","樋川","1丁目14-1"
"19494","9008570","沖縄県","那覇市","泉崎","1丁目2-2"
"19495","9008571","沖縄県","那覇市","泉崎","1丁目2-2"
"19496","9008575","沖縄県","那覇市","旭町","116番地37カフーナ旭橋C街区オフィスコート4F(株)エプコ内"
"19497","9008577","沖縄県","那覇市","山下町","18-26"
"19498","9008578","沖縄県","那覇市","樋川","1丁目15-15"
"19499","9008581","沖縄県","那覇市","松山","1丁目32-7"
"19500","9008585","沖縄県","那覇市","泉崎","1丁目1-1"
"19501","9008586","沖縄県","那覇市","久茂地","1丁目12-1"
"19502","9008588","沖縄県","那覇市","久茂地","1丁目2-20"
"19503","9008601","沖縄県","那覇市","おもろまち","1丁目3-25"
"19504","9008602","沖縄県","那覇市","松尾","1丁目2-3"
"19505","9008603","沖縄県","那覇市","樋川","1丁目14-10"
"19506","9008604","沖縄県","那覇市","西","1丁目4-8"
"19507","9008605","沖縄県","那覇市","西","3丁目13番2号"
"19508","9008608","沖縄県","那覇市","天久","905番地琉球新報天久ビル9階"
"19509","9008609","沖縄県","那覇市","松山","2丁目3-10"
"19510","9008610","沖縄県","那覇市","泊","3丁目19-2"
"19511","9008650","沖縄県","那覇市","楚辺","2丁目33-18(那覇中央郵便局私書箱第429号)"
"19512","9008651","沖縄県","那覇市","久茂地","3丁目10-1(那覇中央郵便局私書箱第320号)"
"19513","9008654","沖縄県","那覇市","牧志","2丁目2-30(那覇中央郵便局私書箱第390号)"
"19514","9008666","沖縄県","那覇市","おもろまち","1-2-1(那覇中央郵便局私書箱第436号)"
"19515","9008678","沖縄県","那覇市","久茂地","2-2-2(那覇中央郵便局私書箱第293号)"
"19516","9008686","沖縄県","那覇市","前島","2-21-7(那覇中央郵便局私書箱第432号)"
"19517","9008688","沖縄県","那覇市","久茂地","1丁目11-1(那覇中央郵便局私書箱第310号)"
"19518","9008701","沖縄県","那覇市","久茂地","2丁目22-10(那覇中央郵便局私書箱第427号)"
"19519","9008711","沖縄県","那覇市","久茂地","2丁目3-1(那覇中央郵便局私書箱第186号)"
"19520","9008735","沖縄県","那覇市","辻","2丁目4-17クリエイツビル3階"
"19521","9008794","沖縄県","那覇市","東町","26-29"
"19522","9008795","沖縄県","那覇市","旭町","1-9カフーナ旭橋B街区5F"
"19523","9008796","沖縄県","那覇市","東町","26-29(4F)"
"19524","9008797","沖縄県","那覇市","東町","26-29"
"19525","9010192","沖縄県","那覇市","字鏡水","679"
"19526","9010193","沖縄県","那覇市","字当間","252"
"19527","9010194","沖縄県","那覇市","字当間","301"
"19528","9010196","沖縄県","那覇市","大嶺","260番地"
"19529","9010292","沖縄県","豊見城市","翁長","854-1"
"19530","9010294","沖縄県","豊見城市","字真玉橋","593番地の1"
"19531","9010295","沖縄県","豊見城市","字上田","25"
"19532","9010392","沖縄県","糸満市","潮崎町","1丁目1番地"
"19533","9010393","沖縄県","糸満市","西崎町","4丁目7"
"19534","9010492","沖縄県","島尻郡八重瀬町","字東風平","1188番地"
"19535","9010493","沖縄県","島尻郡八重瀬町","字外間","80"
"19536","9010494","沖縄県","島尻郡八重瀬町","東風平","1473番地2"
"19537","9010495","沖縄県","島尻郡八重瀬町","字伊覇","290-1"
"19538","9010496","沖縄県","島尻郡八重瀬町","字富盛","2608"
"19539","9010592","沖縄県","島尻郡八重瀬町","字具志頭","1番地"
"19540","9011192","沖縄県","島尻郡南風原町","字宮平","212"
"19541","9011193","沖縄県","島尻郡南風原町","字新川","118番地の1"
"19542","9011195","沖縄県","島尻郡南風原町","字兼城","686"
"19543","9011196","沖縄県","島尻郡南風原町","字大名","256-1"
"19544","9011292","沖縄県","南城市","大里","字仲間807番地"
"19545","9011392","沖縄県","島尻郡与那原町","字上与那原","16"
"19546","9011393","沖縄県","島尻郡与那原町","字板良敷","1380-1"
"19547","9011492","沖縄県","南城市","佐敷","字佐敷56番地"
"19548","9011495","沖縄県","南城市","佐敷","字新里1870番地"
"19549","9011595","沖縄県","南城市","知念","字久手堅22番地"
"19550","9012392","沖縄県","中頭郡北中城村","字喜舎場","426-2"
"19551","9012393","沖縄県","中頭郡北中城村","","アワセ土地区画整理事業地内2街区1番"
"19552","9012395","沖縄県","中頭郡北中城村","字大城","311"
"19553","9012492","沖縄県","中頭郡中城村","字伊集","208"
"19554","9012493","沖縄県","中頭郡中城村","字当間","585番地1"
"19555","9012495","沖縄県","中頭郡中城村","字当間","758"
"19556","9012496","沖縄県","中頭郡中城村","字南上原","726-1キャンパスサイド白石2F"
"19557","9012501","沖縄県","浦添市","安波茶","1丁目1-1"
"19558","9012502","沖縄県","浦添市","牧港","1丁目65-1"
"19559","9012506","沖縄県","浦添市","字港川","500-10"
"19560","9012507","沖縄県","浦添市","西洲","三丁目1番地1"
"19561","9012510","沖縄県","浦添市","伊奈武瀬","1丁目11-1"
"19562","9012511","沖縄県","浦添市","仲間","1丁目2-11"
"19563","9012512","沖縄県","浦添市","西洲","2丁目2-2"
"19564","9012515","沖縄県","浦添市","勢理客","4丁目1-5"
"19565","9012520","沖縄県","浦添市","城間","4丁目35-1城間ビル"
"19566","9012521","沖縄県","浦添市","城間","4丁目35-2アネックスビル"
"19567","9012525","沖縄県","浦添市","字小湾","40"
"19568","9012526","沖縄県","浦添市","字港川","500-2"
"19569","9012530","沖縄県","浦添市","西洲","2丁目3-1"
"19570","9012531","沖縄県","浦添市","西洲","2丁目3-2"
"19571","9012540","沖縄県","浦添市","牧港","1丁目11-24"
"19572","9012550","沖縄県","浦添市","宮城","5丁目6-12"
"19573","9012551","沖縄県","浦添市","字城間","1985-1"
"19574","9012552","沖縄県","浦添市","字前田","1143-1"
"19575","9012553","沖縄県","浦添市","字経塚","346"
"19576","9012555","沖縄県","浦添市","伊祖","5丁目14-1"
"19577","9012556","沖縄県","浦添市","牧港","4丁目14-17"
"19578","9012557","沖縄県","浦添市","牧港","5丁目4-3"
"19579","9012558","沖縄県","浦添市","勢理客","4丁目4-1"
"19580","9012559","沖縄県","浦添市","字城間","2689"
"19581","9012560","沖縄県","浦添市","牧港","5丁目2-1"
"19582","9012566","沖縄県","浦添市","牧港","5丁目7-1"
"19583","9012567","沖縄県","浦添市","牧港","3丁目40-6"
"19584","9012569","沖縄県","浦添市","伊奈武瀬","1丁目10-1"
"19585","9012588","沖縄県","浦添市","字西原","480"
"19586","9012597","沖縄県","浦添市","伊奈武瀬","1丁目10-8"
"19587","9012601","沖縄県","浦添市","城間","4丁目23-11(浦添郵便局私書箱第125号)"
"19588","9012602","沖縄県","浦添市","牧港","5丁目2-1(浦添郵便局私書箱第36号)"
"19589","9012607","沖縄県","浦添市","伊祖","4丁目21-2(浦添郵便局私書箱第27号)"
"19590","9012610","沖縄県","浦添市","牧港","5丁目5-6(浦添郵便局私書箱第17号)"
"19591","9012611","沖縄県","浦添市","牧港","4丁目11番3号"
"19592","9012686","沖縄県","浦添市","牧港","5-6-5"
"19593","9012701","沖縄県","宜野湾市","宜野湾","2丁目6-1"
"19594","9012710","沖縄県","宜野湾市","野嵩","1丁目1-1"
"19595","9012733","沖縄県","宜野湾市","大山","7丁目2-10"
"19596","9013192","沖縄県","島尻郡久米島町","字仲泊","699"
"19597","9013193","沖縄県","島尻郡久米島町","字比嘉","2870"
"19598","9013496","沖縄県","島尻郡座間味村","字座間味","109"
"19599","9013592","沖縄県","島尻郡渡嘉敷村","字渡嘉敷","183"
"19600","9013595","沖縄県","島尻郡渡嘉敷村","字渡嘉敷","2760"
"19601","9013692","沖縄県","島尻郡渡名喜村","","1917-3"
"19602","9013792","沖縄県","島尻郡粟国村","字東","367"
"19603","9013895","沖縄県","島尻郡南大東村","字在所","144-1"
"19604","9013992","沖縄県","島尻郡北大東村","字中野","218"
"19605","9028510","沖縄県","那覇市","寄宮","1丁目3-37"
"19606","9028511","沖縄県","那覇市","古島","2丁目31-1"
"19607","9028512","沖縄県","那覇市","与儀","1-3-21"
"19608","9028513","沖縄県","那覇市","与儀","1-24-1"
"19609","9028521","沖縄県","那覇市","字国場","555"
"19610","9028550","沖縄県","那覇市","与儀","1丁目2-9"
"19611","9028555","沖縄県","那覇市","寄宮","2丁目32-1"
"19612","9028570","沖縄県","那覇市","寄宮","2丁目32-1"
"19613","9028571","沖縄県","那覇市","安里","1丁目7-3"
"19614","9028585","沖縄県","那覇市","字上間","290-1"
"19615","9028588","沖縄県","那覇市","与儀","1丁目3番1号"
"19616","9030201","沖縄県","中頭郡西原町","字幸地","868"
"19617","9030203","沖縄県","中頭郡西原町","字幸地","371"
"19618","9030204","沖縄県","中頭郡西原町","字掛保久","217"
"19619","9030205","沖縄県","中頭郡西原町","字小那覇","1212"
"19620","9030206","沖縄県","中頭郡西原町","字小那覇","494番地1"
"19621","9030207","沖縄県","中頭郡西原町","字翁長","777"
"19622","9030210","沖縄県","中頭郡西原町","字小那覇","858"
"19623","9030211","沖縄県","中頭郡西原町","字小那覇","1215"
"19624","9030213","沖縄県","中頭郡西原町","字千原","1"
"19625","9030214","沖縄県","中頭郡西原町","字千原","1"
"19626","9030215","沖縄県","中頭郡西原町","字上原","207"
"19627","9030217","沖縄県","中頭郡西原町","字兼久","218"
"19628","9030218","沖縄県","中頭郡西原町","字翁長","610"
"19629","9030220","沖縄県","中頭郡西原町","字嘉手苅","112"
"19630","9038601","沖縄県","那覇市","首里山川町","1丁目132-1"
"19631","9038602","沖縄県","那覇市","首里当蔵町","1丁目4"
"19632","9038603","沖縄県","那覇市","首里石嶺町","4丁目373-1(沖縄県総合福祉センター内)"
"19633","9040192","沖縄県","中頭郡北谷町","字桑江","226"
"19634","9040193","沖縄県","中頭郡北谷町","字桑江","226"
"19635","9040194","沖縄県","中頭郡北谷町","字桑江","467-1"
"19636","9040195","沖縄県","中頭郡北谷町","字桑江","473-1"
"19637","9040293","沖縄県","中頭郡嘉手納町","字嘉手納","588"
"19638","9040295","沖縄県","中頭郡嘉手納町","字嘉手納","290-9"
"19639","9040392","沖縄県","中頭郡読谷村","字座喜味","2901"
"19640","9040393","沖縄県","中頭郡読谷村","字儀間","600"
"19641","9040394","沖縄県","中頭郡読谷村","字宇座","1575"
"19642","9040395","沖縄県","中頭郡読谷村","字伊良皆","198"
"19643","9040398","沖縄県","中頭郡読谷村","字比謝矼","55番地"
"19644","9040492","沖縄県","国頭郡恩納村","字恩納","2451"
"19645","9040493","沖縄県","国頭郡恩納村","字瀬良垣","2260"
"19646","9040494","沖縄県","国頭郡恩納村","字冨着","66-1"
"19647","9040495","沖縄県","国頭郡恩納村","字谷茶","1919-1"
"19648","9040496","沖縄県","国頭郡恩納村","字谷茶","1496"
"19649","9040497","沖縄県","国頭郡恩納村","字谷茶","1919番地1"
"19650","9041192","沖縄県","うるま市","石川石崎","1丁目1"
"19651","9041292","沖縄県","国頭郡金武町","字金武","1"
"19652","9041293","沖縄県","国頭郡金武町","字金武","4380"
"19653","9041294","沖縄県","国頭郡金武町","字金武","7745"
"19654","9041392","沖縄県","国頭郡宜野座村","字宜野座","296"
"19655","9042192","沖縄県","沖縄市","松本","6丁目2番1号"
"19656","9042193","沖縄県","沖縄市","東","2丁目1-1"
"19657","9042194","沖縄県","沖縄市","知花","6丁目7-7"
"19658","9042196","沖縄県","沖縄市","美里","5丁目28-1"
"19659","9042292","沖縄県","うるま市","みどり町","1丁目1-1"
"19660","9042293","沖縄県","うるま市","字宮里","281"
"19661","9042392","沖縄県","うるま市","勝連平安名","3032"
"19662","9042393","沖縄県","うるま市","与那城中央","1"
"19663","9042394","沖縄県","うるま市","勝連平敷屋","1920"
"19664","9048501","沖縄県","沖縄市","仲宗根町","26-1"
"19665","9048511","沖縄県","沖縄市","胡屋","1丁目5-1"
"19666","9048585","沖縄県","沖縄市","照屋","3丁目20-1"
"19667","9048686","沖縄県","沖縄市","胡屋","1-3-10"
"19668","9050292","沖縄県","国頭郡本部町","字東","5"
"19669","9050492","沖縄県","国頭郡今帰仁村","字仲宗根","219"
"19670","9050592","沖縄県","国頭郡伊江村","字東江前","38"
"19671","9050593","沖縄県","国頭郡伊江村","字川平","150-3"
"19672","9050594","沖縄県","国頭郡伊江村","字西江前","1"
"19673","9050595","沖縄県","国頭郡伊江村","字東江前","364"
"19674","9050596","沖縄県","国頭郡伊江村","字川平","600"
"19675","9050695","沖縄県","島尻郡伊是名村","字仲田","1203"
"19676","9050792","沖縄県","島尻郡伊平屋村","字我喜屋","217-30"
"19677","9050793","沖縄県","島尻郡伊平屋村","字我喜屋","251"
"19678","9050794","沖縄県","島尻郡伊平屋村","字我喜屋","251"
"19679","9050795","沖縄県","島尻郡伊平屋村","字我喜屋","2132"
"19680","9050796","沖縄県","島尻郡伊平屋村","字我喜屋","241"
"19681","9051292","沖縄県","国頭郡東村","字平良","804"
"19682","9051392","沖縄県","国頭郡大宜味村","字大兼久","157"
"19683","9051495","沖縄県","国頭郡国頭村","字辺土名","121"
"19684","9052192","沖縄県","名護市","字辺野古","905番地"
"19685","9058501","沖縄県","名護市","大北","3丁目19-8"
"19686","9058512","沖縄県","名護市","大中","2丁目12-3"
"19687","9058540","沖縄県","名護市","港","1丁目1-1"
"19688","9058585","沖縄県","名護市","字為又","1220-1"
"19689","9058611","沖縄県","名護市","字宇茂佐","1712-3"
"19690","9058668","沖縄県","名護市","東江","4丁目10-1(名護郵便局私書箱第1号)"
"19691","9060292","沖縄県","宮古島市","上野","字野原1190-189"
"19692","9060592","沖縄県","宮古島市","伊良部","字長浜1296"
"19693","9060692","沖縄県","宮古郡多良間村","字仲筋","99-2"
"19694","9068501","沖縄県","宮古島市","平良","字西里186"
"19695","9068550","沖縄県","宮古島市","平良","下里427番1"
"19696","9068601","沖縄県","宮古島市","平良","字東仲宗根807-7"
"19697","9071292","沖縄県","八重山郡竹富町","字小浜","2930"
"19698","9071892","沖縄県","八重山郡与那国町","字与那国","129"
"19699","9078501","沖縄県","石垣市","字真栄里","672番地"
"19700","9078502","沖縄県","石垣市","字登野城","8"
"19701","9078503","沖縄県","石垣市","美崎町","11"
"19702","9100292","福井県","坂井市","丸岡町西里丸岡","12-21-1"
"19703","9100293","福井県","坂井市","丸岡町篠岡","23字水掛11-1"
"19704","9100296","福井県","坂井市","丸岡町熊堂","3-7-1-16"
"19705","9100297","福井県","坂井市","丸岡町磯部福庄","5-6"
"19706","9100298","福井県","坂井市","丸岡町霞町","1丁目10-1"
"19707","9100392","福井県","坂井市","丸岡町熊堂","3号7番地"
"19708","9100393","福井県","坂井市","丸岡町熊堂","3号7番地1-13"
"19709","9101192","福井県","吉田郡永平寺町","松岡春日","1丁目4"
"19710","9101193","福井県","吉田郡永平寺町","松岡下合月","23-3"
"19711","9101194","福井県","吉田郡永平寺町","松岡下合月","23-3"
"19712","9101195","福井県","吉田郡永平寺町","松岡兼定島","4-1-1"
"19713","9101292","福井県","吉田郡永平寺町","東古市","10-5"
"19714","9101293","福井県","吉田郡永平寺町","諏訪間","65-1-1"
"19715","9101294","福井県","吉田郡永平寺町","志比","5-15"
"19716","9101295","福井県","吉田郡永平寺町","下浄法寺","2-8"
"19717","9101392","福井県","吉田郡永平寺町","栗住波","1-1"
"19718","9102392","福井県","福井市","美山町","第7号1番地"
"19719","9103692","福井県","福井市","風巻町","28-8-1"
"19720","9104193","福井県","あわら市","舟津","43-26"
"19721","9104195","福井県","あわら市","温泉","4丁目2"
"19722","9104196","福井県","あわら市","舟津","31"
"19723","9104197","福井県","あわら市","横垣","18-11"
"19724","9104198","福井県","あわら市","温泉","3丁目803"
"19725","9108501","福井県","福井市","二の宮","4丁目44-1"
"19726","9108502","福井県","福井市","定正町","401"
"19727","9108503","福井県","福井市","田原","1丁目13番6号フェニックス・プラザ3F"
"19728","9108504","福井県","福井市","春山","1丁目1番54号"
"19729","9108507","福井県","福井市","文京","3丁目9-1"
"19730","9108508","福井県","福井市","新保町","19-24"
"19731","9108509","福井県","福井市","開発","1丁目121-1"
"19732","9108510","福井県","福井市","豊島","1丁目3-1"
"19733","9108511","福井県","福井市","大手","3丁目10-1"
"19734","9108512","福井県","福井市","西開発","3丁目519-3"
"19735","9108513","福井県","福井市","高木町","第82号36番地の1"
"19736","9108514","福井県","福井市","幾代","2丁目1424-1"
"19737","9108515","福井県","福井市","大手","3丁目17-1"
"19738","9108516","福井県","福井市","光陽","2丁目3-22"
"19739","9108517","福井県","福井市","高木中央","2丁目3214"
"19740","9108519","福井県","福井市","春山","1丁目1番54号"
"19741","9108520","福井県","福井市","宝永","3丁目3-24"
"19742","9108521","福井県","福井市","高木中央","1丁目2501"
"19743","9108522","福井県","福井市","大手","3丁目13-1"
"19744","9108523","福井県","福井市","春山","2丁目18-24"
"19745","9108524","福井県","福井市","春山","1丁目1番1号"
"19746","9108525","福井県","福井市","文京","3丁目9-1"
"19747","9108526","福井県","福井市","四ツ井","2丁目8の1"
